RecoleccionID,Fecha,Distrito,Residuo,Toneladas,TiempoRuta,Saturacion,Quejas,DistanciaKm,EstadoCamion
1580,2025-04-25,Ancón,Papel y Cartón,6.49,30,55,1,19.99,Operativo
1581,2026-06-27,Santa Rosa,Orgánico,11.3,61,40,4,24.07,Operativo
1582,2024-09-07,Ancón,Metal,3.41,42,44,5,9.43,Operativo
1583,2025-07-21,Comas,Peligroso,11.68,64,99,5,27.58,Operativo
1584,2026-03-12,Los Olivos,Metal,14.18,45,98,2,8.31,Operativo
1585,2024-09-11,Carabayllo,Plástico,8.31,77,39,5,6.99,Operativo
1586,2025-07-17,Ancón,Orgánico,7.86,45,51,0,15.26,Mantenimiento
1587,2025-12-28,San Martín de Porres,Orgánico,14.53,35,51,2,23.33,Operativo
1588,2024-08-28,Carabayllo,Orgánico,7.8,51,35,4,18.79,Operativo
1589,2025-07-16,Carabayllo,Papel y Cartón,9.02,57,77,4,15.89,Operativo
1590,2026-01-13,Independencia,Peligroso,13.54,62,33,3,9.18,Operativo
1591,2026-04-06,Ancón,Plástico,18.48,69,94,4,28.76,Operativo
1592,2025-06-22,Ancón,Papel y Cartón,12.87,21,45,2,23.76,Mantenimiento
1593,2024-10-16,Carabayllo,Metal,16.88,21,47,2,11.24,Mantenimiento
1594,2026-01-28,Puente Piedra,Metal,2.69,74,27,0,12.04,Operativo
1595,2024-11-28,Carabayllo,Peligroso,4.28,60,59,4,2.65,Operativo
1596,2024-11-29,San Martín de Porres,Vidrio,2.22,38,53,5,31.91,Operativo
1597,2025-09-13,Independencia,Papel y Cartón,18.11,21,20,1,32.57,Operativo
1598,2026-03-18,Los Olivos,Papel y Cartón,6.15,76,22,3,29.23,Operativo
1599,2026-01-30,Carabayllo,Plástico,5.34,44,25,5,6.9,Operativo
1600,2024-10-17,Comas,Peligroso,11.07,71,96,2,28.0,Operativo
1601,2025-03-20,Puente Piedra,Metal,14.02,62,64,4,12.74,Operativo
1602,2025-02-18,San Martín de Porres,Metal,2.81,71,30,2,13.76,Operativo
1603,2026-05-12,Carabayllo,Vidrio,3.47,79,20,3,33.49,Operativo
1604,2025-12-07,Puente Piedra,Orgánico,8.78,66,49,2,10.27,Operativo
1605,2024-11-19,Carabayllo,Vidrio,5.34,43,96,3,4.22,Operativo
1606,2024-10-01,Carabayllo,Papel y Cartón,16.69,30,99,1,21.52,Operativo
1607,2026-06-01,Independencia,Vidrio,15.08,32,20,3,3.57,Operativo
1608,2025-06-02,Carabayllo,Orgánico,4.85,34,87,5,27.52,Operativo
1609,2025-10-13,Carabayllo,Plástico,17.69,57,21,4,3.61,Mantenimiento
1610,2025-08-03,San Martín de Porres,Papel y Cartón,10.59,48,44,5,19.99,Operativo
1611,2026-05-19,Puente Piedra,Orgánico,9.42,30,63,0,18.9,Operativo
1612,2025-12-21,Ancón,Orgánico,14.26,38,74,1,14.79,Operativo
1613,2025-12-15,Santa Rosa,Plástico,12.22,77,96,1,26.46,Operativo
1614,2026-05-27,Puente Piedra,Vidrio,18.78,78,80,3,17.72,Operativo
1615,2025-06-10,Puente Piedra,Vidrio,5.44,68,75,1,13.09,Operativo
1616,2026-06-14,Ancón,Peligroso,3.68,61,49,4,16.75,Operativo
1617,2025-11-17,Puente Piedra,Plástico,10.87,64,69,5,4.08,Operativo
1618,2026-02-18,Los Olivos,Plástico,10.29,64,31,1,11.91,Mantenimiento
1619,2025-05-28,Los Olivos,Metal,5.69,76,28,4,16.65,Operativo
1620,2026-06-21,Ancón,Papel y Cartón,2.62,44,95,1,8.26,Operativo
1621,2024-07-14,Puente Piedra,Plástico,14.59,61,73,4,5.44,Operativo
1622,2026-03-16,San Martín de Porres,Orgánico,7.49,20,35,4,32.46,Operativo
1623,2025-07-18,Santa Rosa,Orgánico,12.8,62,81,5,11.59,Operativo
1624,2025-05-05,Los Olivos,Metal,18.96,58,98,2,17.2,Operativo
1625,2026-03-26,Santa Rosa,Plástico,14.32,45,61,0,32.24,Operativo
1626,2026-07-11,Santa Rosa,Peligroso,14.3,58,55,5,11.92,Operativo
1627,2025-06-02,Comas,Papel y Cartón,3.71,68,95,2,18.31,Operativo
1628,2026-06-13,San Martín de Porres,Metal,10.56,55,34,1,23.26,Operativo
1629,2024-08-19,Puente Piedra,Papel y Cartón,19.71,48,73,1,16.37,Operativo
1630,2025-01-14,Los Olivos,Metal,2.31,74,87,5,7.96,Operativo
1631,2025-09-30,San Martín de Porres,Orgánico,18.25,64,58,5,23.11,Operativo
1632,2025-07-18,Puente Piedra,Peligroso,19.2,33,39,1,8.06,Operativo
1633,2025-09-23,Ancón,Papel y Cartón,3.71,75,59,0,30.31,Operativo
1634,2025-11-16,Los Olivos,Vidrio,5.05,50,89,3,10.34,Operativo
1635,2025-05-15,Puente Piedra,Orgánico,11.14,60,66,3,12.55,Operativo
1636,2026-04-23,Carabayllo,Plástico,19.05,69,66,4,33.12,Operativo
1637,2025-01-01,Puente Piedra,Papel y Cartón,5.33,58,51,2,6.09,Operativo
1638,2026-01-17,Comas,Plástico,2.03,66,21,2,34.66,Operativo
1639,2024-11-03,Carabayllo,Vidrio,12.09,78,57,3,24.25,Operativo
1640,2024-09-05,Los Olivos,Papel y Cartón,11.72,44,85,4,17.58,Operativo
1641,2025-03-30,Puente Piedra,Peligroso,14.4,60,77,4,19.71,Operativo
1642,2025-09-03,Carabayllo,Orgánico,9.17,70,68,0,17.69,Operativo
1643,2025-08-12,San Martín de Porres,Metal,2.32,36,47,3,28.87,Operativo
1644,2025-03-07,Carabayllo,Orgánico,6.76,22,86,1,9.75,Operativo
1645,2025-07-15,Puente Piedra,Metal,13.58,41,52,1,2.23,Operativo
1646,2025-12-25,Santa Rosa,Peligroso,2.94,29,85,4,5.39,Operativo
1647,2026-02-05,Santa Rosa,Metal,18.3,30,56,5,33.48,Operativo
1648,2025-02-07,Independencia,Orgánico,18.41,61,52,4,32.69,Operativo
1649,2025-10-31,Ancón,Peligroso,7.02,62,46,4,5.16,Operativo
1650,2025-03-30,Ancón,Papel y Cartón,15.01,20,93,5,12.13,Operativo
1651,2025-07-29,Comas,Papel y Cartón,16.81,25,25,3,13.94,Operativo
1652,2024-07-18,San Martín de Porres,Orgánico,12.62,35,58,2,2.22,Operativo
1653,2025-06-16,Santa Rosa,Papel y Cartón,17.3,24,46,3,16.68,Operativo
1654,2025-10-28,San Martín de Porres,Vidrio,2.44,74,80,5,33.26,Operativo
1655,2025-02-06,Comas,Metal,7.3,40,30,0,30.27,Operativo
1656,2026-06-27,Ancón,Papel y Cartón,19.06,31,93,5,28.92,Operativo
1657,2024-11-21,San Martín de Porres,Metal,17.56,51,86,1,13.82,Mantenimiento
1658,2026-02-03,San Martín de Porres,Orgánico,11.16,37,45,1,16.35,Mantenimiento
1659,2025-12-17,Comas,Orgánico,19.09,68,39,1,10.74,Operativo
1660,2025-05-15,Ancón,Orgánico,9.24,26,47,5,9.19,Operativo
1661,2025-04-04,Independencia,Vidrio,18.4,75,31,1,14.73,Mantenimiento
1662,2026-03-13,Los Olivos,Metal,8.43,72,84,3,12.5,Operativo
1663,2026-05-24,San Martín de Porres,Orgánico,5.23,71,35,2,11.52,Mantenimiento
1664,2025-05-08,Santa Rosa,Peligroso,5.26,42,25,2,28.31,Operativo
1665,2026-03-20,Puente Piedra,Vidrio,14.21,28,28,4,15.46,Operativo
1666,2024-07-17,San Martín de Porres,Plástico,9.99,74,59,5,14.5,Operativo
1667,2024-09-25,San Martín de Porres,Orgánico,3.75,54,84,5,25.58,Operativo
1668,2025-04-15,Ancón,Papel y Cartón,19.45,56,87,0,3.16,Operativo
1669,2025-11-18,Carabayllo,Plástico,3.19,55,73,0,21.47,Operativo
1670,2025-12-11,Independencia,Peligroso,9.77,50,40,2,5.27,Operativo
1671,2026-01-20,Ancón,Orgánico,6.45,66,39,5,6.13,Mantenimiento
1672,2024-10-30,Comas,Papel y Cartón,4.35,52,51,5,14.84,Mantenimiento
1673,2024-08-24,San Martín de Porres,Orgánico,3.75,22,25,0,4.76,Operativo
1674,2026-01-22,Santa Rosa,Papel y Cartón,4.08,30,93,1,17.74,Operativo
1675,2025-06-16,Puente Piedra,Vidrio,4.35,21,78,2,11.07,Operativo
1676,2025-03-22,Carabayllo,Vidrio,2.77,57,62,5,22.75,Operativo
1677,2026-04-21,Santa Rosa,Metal,5.0,52,82,3,13.75,Operativo
1678,2024-10-27,Comas,Vidrio,3.45,43,82,5,23.23,Operativo
1679,2025-01-07,Santa Rosa,Orgánico,9.68,34,78,1,16.97,Operativo
1680,2026-04-27,Los Olivos,Vidrio,4.27,43,44,3,14.84,Operativo
1681,2025-12-27,Carabayllo,Orgánico,6.68,74,28,4,6.36,Operativo
1682,2025-10-06,Carabayllo,Vidrio,10.82,39,25,0,30.56,Operativo
1683,2025-03-29,San Martín de Porres,Vidrio,2.65,76,68,3,14.32,Operativo
1684,2024-08-13,Comas,Plástico,10.27,64,84,1,18.52,Operativo
1685,2024-07-29,Ancón,Peligroso,13.74,48,61,5,33.16,Mantenimiento
1686,2025-08-29,Carabayllo,Metal,4.81,25,97,0,14.62,Operativo
1687,2025-03-16,Independencia,Papel y Cartón,11.16,36,70,1,29.82,Operativo
1688,2024-11-09,Independencia,Plástico,14.02,35,69,5,29.61,Operativo
1689,2025-11-20,Comas,Metal,8.19,46,51,0,18.72,Operativo
1690,2025-10-23,Los Olivos,Metal,12.85,66,95,3,14.15,Mantenimiento
1691,2026-06-14,Puente Piedra,Orgánico,17.34,32,27,3,24.38,Operativo
1692,2024-08-04,Ancón,Peligroso,2.52,32,20,2,26.02,Operativo
1693,2025-11-16,San Martín de Porres,Metal,16.25,78,23,0,26.08,Operativo
1694,2025-09-20,San Martín de Porres,Papel y Cartón,10.41,34,31,3,4.15,Operativo
1695,2025-03-01,Santa Rosa,Papel y Cartón,12.47,56,73,4,14.96,Operativo
1696,2024-07-17,Ancón,Papel y Cartón,13.76,29,57,4,23.04,Operativo
1697,2025-10-28,Carabayllo,Orgánico,10.9,26,76,0,30.32,Operativo
1698,2025-12-07,Santa Rosa,Papel y Cartón,14.13,45,59,5,22.36,Operativo
1699,2025-02-01,Puente Piedra,Metal,3.03,34,40,1,4.4,Operativo
1700,2025-06-15,Independencia,Papel y Cartón,4.1,71,87,5,12.61,Operativo
1701,2026-03-31,Comas,Vidrio,10.27,20,88,0,24.95,Operativo
1702,2025-07-26,Puente Piedra,Metal,10.6,76,72,4,26.91,Operativo
1703,2026-06-02,San Martín de Porres,Orgánico,19.62,78,90,4,31.36,Operativo
1704,2024-09-30,Ancón,Peligroso,14.28,34,34,4,5.6,Mantenimiento
1705,2024-10-25,San Martín de Porres,Plástico,17.54,64,26,4,15.83,Operativo
1706,2025-11-30,Santa Rosa,Vidrio,2.73,58,76,1,7.47,Operativo
1707,2025-07-06,Carabayllo,Papel y Cartón,11.98,42,37,2,3.36,Operativo
1708,2025-06-02,Puente Piedra,Papel y Cartón,10.05,57,50,4,32.65,Operativo
1709,2026-04-21,Comas,Papel y Cartón,15.7,22,80,3,22.82,Operativo
1710,2025-04-18,Los Olivos,Peligroso,3.2,62,83,2,5.42,Operativo
1711,2024-07-28,Santa Rosa,Peligroso,14.7,45,39,4,34.92,Operativo
1712,2024-08-06,Ancón,Plástico,10.04,70,76,1,7.79,Operativo
1713,2025-11-05,San Martín de Porres,Vidrio,7.5,24,40,1,2.34,Operativo
1714,2025-09-07,San Martín de Porres,Plástico,16.79,63,65,4,6.14,Operativo
1715,2024-07-31,Ancón,Orgánico,5.72,41,96,1,20.94,Operativo
1716,2026-07-05,Comas,Metal,11.98,63,30,0,14.33,Operativo
1717,2025-06-06,Ancón,Peligroso,16.48,78,36,1,14.31,Operativo
1718,2026-01-02,Carabayllo,Vidrio,16.17,65,68,0,4.92,Operativo
1719,2025-09-22,Carabayllo,Orgánico,13.15,34,39,1,13.88,Operativo
1720,2025-08-30,Los Olivos,Metal,15.12,65,34,4,22.84,Operativo
1721,2025-04-29,San Martín de Porres,Plástico,3.72,33,85,1,23.58,Operativo
1722,2025-12-29,Carabayllo,Metal,7.46,44,94,4,18.26,Operativo
1723,2026-04-18,Santa Rosa,Plástico,8.65,45,34,1,4.86,Operativo
1724,2025-10-08,Puente Piedra,Metal,2.22,33,59,2,31.74,Operativo
1725,2025-05-23,Ancón,Vidrio,3.51,58,98,4,19.36,Operativo
1726,2024-09-29,Ancón,Orgánico,17.81,78,77,0,24.36,Operativo
1727,2025-01-10,Santa Rosa,Plástico,13.29,64,41,1,17.06,Operativo
1728,2024-07-23,Ancón,Metal,5.92,77,65,2,25.84,Operativo
1729,2025-03-16,Los Olivos,Papel y Cartón,17.49,40,41,5,19.23,Operativo
1730,2025-09-03,Puente Piedra,Vidrio,12.72,20,85,4,11.96,Operativo
1731,2026-05-25,San Martín de Porres,Orgánico,17.23,76,76,5,25.49,Operativo
1732,2024-12-16,Carabayllo,Plástico,13.02,59,58,4,28.69,Mantenimiento
1733,2025-01-02,Santa Rosa,Papel y Cartón,7.86,21,57,2,3.82,Operativo
1734,2025-07-05,Carabayllo,Metal,6.56,28,34,2,10.78,Operativo
1735,2025-12-28,Ancón,Peligroso,8.16,73,50,5,13.66,Operativo
1736,2024-11-15,Independencia,Metal,9.43,47,44,0,10.34,Operativo
1737,2025-12-18,Los Olivos,Vidrio,18.25,20,82,1,23.04,Operativo
1738,2025-12-11,Puente Piedra,Orgánico,16.62,73,36,0,6.86,Operativo
1739,2025-09-15,San Martín de Porres,Vidrio,9.78,41,28,0,32.09,Operativo
1740,2025-11-02,Los Olivos,Plástico,14.38,73,47,1,20.81,Operativo
1741,2025-07-11,Puente Piedra,Peligroso,13.84,64,78,1,27.65,Operativo
1742,2025-01-20,Puente Piedra,Orgánico,15.31,34,93,4,29.25,Operativo
1743,2024-11-08,San Martín de Porres,Vidrio,13.6,58,21,0,2.37,Mantenimiento
1744,2026-05-05,San Martín de Porres,Orgánico,16.14,40,63,1,9.91,Operativo
1745,2025-01-26,San Martín de Porres,Metal,4.12,66,82,4,8.69,Mantenimiento
1746,2024-08-05,Ancón,Orgánico,4.03,20,41,5,33.21,Operativo
1747,2025-10-17,Comas,Metal,13.46,47,56,1,10.5,Operativo
1748,2026-03-17,Independencia,Metal,11.26,34,42,3,17.58,Operativo
1749,2025-09-28,Independencia,Papel y Cartón,16.35,61,90,5,17.6,Operativo
1750,2025-03-25,Puente Piedra,Metal,6.82,45,80,4,23.46,Operativo
1751,2026-05-11,San Martín de Porres,Peligroso,14.58,25,35,5,21.18,Operativo
1752,2026-04-04,San Martín de Porres,Peligroso,18.48,56,23,3,9.18,Operativo
1753,2026-05-21,Santa Rosa,Plástico,4.3,28,57,4,6.32,Operativo
1754,2024-12-01,Santa Rosa,Orgánico,5.73,65,64,0,28.71,Operativo
1755,2025-01-30,San Martín de Porres,Vidrio,17.93,29,81,2,28.07,Operativo
1756,2026-06-22,Santa Rosa,Orgánico,19.07,62,65,4,21.49,Operativo
1757,2025-04-02,Ancón,Vidrio,11.24,62,67,4,34.21,Operativo
1758,2026-05-17,Independencia,Vidrio,8.87,23,73,0,10.44,Mantenimiento
1759,2026-05-15,Carabayllo,Vidrio,4.41,37,61,3,27.5,Operativo
1760,2025-10-25,San Martín de Porres,Papel y Cartón,2.43,65,63,5,7.59,Operativo
1761,2025-11-17,Carabayllo,Plástico,9.99,60,24,0,4.15,Operativo
1762,2025-10-14,Independencia,Orgánico,6.03,30,43,2,12.7,Operativo
1763,2025-12-18,Carabayllo,Metal,3.34,44,72,0,6.24,Mantenimiento
1764,2026-04-20,Santa Rosa,Orgánico,4.13,21,27,2,6.28,Operativo
1765,2026-03-25,Carabayllo,Peligroso,11.89,79,38,4,28.62,Operativo
1766,2026-01-25,Independencia,Metal,7.85,69,77,0,13.99,Operativo
1767,2025-08-10,San Martín de Porres,Plástico,18.8,22,48,1,22.89,Operativo
1768,2025-04-10,San Martín de Porres,Orgánico,3.42,75,51,1,29.7,Operativo
1769,2025-11-14,Independencia,Plástico,15.64,29,93,2,2.47,Operativo
1770,2024-10-21,San Martín de Porres,Metal,10.47,22,23,5,28.41,Operativo
1771,2025-02-08,Ancón,Vidrio,19.2,39,47,3,2.15,Operativo
1772,2025-07-11,Puente Piedra,Papel y Cartón,7.87,75,77,0,11.07,Mantenimiento
1773,2024-07-25,Ancón,Plástico,18.15,54,26,5,26.73,Operativo
1774,2026-06-17,Santa Rosa,Plástico,3.05,54,28,3,29.47,Operativo
1775,2026-07-07,Los Olivos,Vidrio,3.39,27,21,0,12.87,Operativo
1776,2024-08-02,Los Olivos,Peligroso,16.27,33,42,2,15.86,Operativo
1777,2025-04-23,Carabayllo,Metal,19.25,45,64,0,14.32,Operativo
1778,2025-04-02,Independencia,Plástico,3.99,48,62,4,16.51,Operativo
1779,2024-09-28,Independencia,Papel y Cartón,8.75,38,48,0,31.68,Operativo
1780,2024-10-15,Los Olivos,Papel y Cartón,8.2,40,28,1,8.0,Operativo
1781,2025-12-29,Independencia,Peligroso,8.14,54,25,5,12.22,Operativo
1782,2025-02-25,Independencia,Vidrio,12.88,23,33,4,31.45,Mantenimiento
1783,2025-06-19,Santa Rosa,Plástico,4.21,44,42,4,12.15,Operativo
1784,2024-09-14,Independencia,Plástico,8.89,63,88,2,25.42,Operativo
1785,2024-07-31,Puente Piedra,Orgánico,12.88,41,48,4,17.93,Operativo
1786,2024-11-23,Carabayllo,Plástico,10.0,69,63,5,3.49,Operativo
1787,2024-12-06,Santa Rosa,Papel y Cartón,18.82,22,55,3,11.19,Operativo
1788,2025-07-12,Ancón,Vidrio,3.85,56,34,5,22.89,Operativo
1789,2025-03-31,Santa Rosa,Peligroso,4.59,59,40,1,22.02,Operativo
1790,2025-04-30,San Martín de Porres,Metal,7.33,37,65,1,28.78,Operativo
1791,2026-05-18,Comas,Metal,3.31,20,32,1,31.17,Operativo
1792,2024-10-04,Puente Piedra,Metal,9.64,39,30,2,2.27,Operativo
1793,2026-01-29,Ancón,Plástico,13.55,36,88,5,8.33,Operativo
1794,2025-08-29,Puente Piedra,Papel y Cartón,6.81,50,32,0,31.59,Operativo
1795,2025-06-15,Los Olivos,Metal,13.79,75,64,0,27.07,Operativo
1796,2025-10-19,Puente Piedra,Papel y Cartón,9.66,51,81,5,30.6,Operativo
1797,2024-11-17,Santa Rosa,Plástico,11.89,30,43,4,21.08,Operativo
1798,2026-01-06,Independencia,Orgánico,9.03,24,67,5,15.61,Operativo
1799,2024-12-12,San Martín de Porres,Metal,12.12,54,91,3,18.7,Operativo
1800,2025-03-11,Santa Rosa,Metal,15.51,65,28,3,14.08,Operativo
1801,2026-01-09,Santa Rosa,Plástico,15.8,34,71,4,16.63,Operativo
1802,2025-10-17,Santa Rosa,Metal,5.21,75,94,3,6.31,Operativo
1803,2025-06-24,Carabayllo,Papel y Cartón,4.96,77,75,4,22.05,Operativo
1804,2025-12-07,San Martín de Porres,Metal,9.28,34,71,4,21.98,Operativo
1805,2025-08-02,San Martín de Porres,Metal,5.94,72,48,5,22.34,Operativo
1806,2025-10-12,Ancón,Orgánico,15.86,74,51,5,19.43,Operativo
1807,2025-12-11,Santa Rosa,Papel y Cartón,19.81,39,41,5,34.39,Operativo
1808,2024-10-31,Los Olivos,Peligroso,13.7,53,72,4,17.71,Operativo
1809,2024-10-27,San Martín de Porres,Papel y Cartón,9.55,57,30,4,18.64,Operativo
1810,2024-07-20,Ancón,Peligroso,2.44,40,38,0,22.09,Operativo
1811,2026-04-13,Los Olivos,Plástico,8.83,44,24,3,4.92,Operativo
1812,2025-03-04,San Martín de Porres,Papel y Cartón,12.04,54,35,3,8.73,Operativo
1813,2024-08-29,Ancón,Peligroso,15.88,38,94,3,31.66,Operativo
1814,2024-10-15,Independencia,Peligroso,4.09,71,60,3,32.94,Operativo
1815,2026-02-08,Comas,Plástico,17.68,67,65,3,12.57,Mantenimiento
1816,2025-11-04,Puente Piedra,Peligroso,10.85,32,23,1,6.82,Operativo
1817,2026-05-25,Santa Rosa,Plástico,12.29,52,32,3,25.4,Operativo
1818,2026-03-29,Puente Piedra,Peligroso,5.81,28,25,4,26.08,Operativo
1819,2025-06-08,Ancón,Metal,6.28,24,39,3,20.08,Operativo
1820,2025-04-16,Carabayllo,Orgánico,16.46,62,58,2,16.54,Operativo
1821,2024-07-15,Puente Piedra,Metal,5.57,21,82,5,30.59,Operativo
1822,2026-05-19,Comas,Vidrio,14.79,34,98,4,27.92,Operativo
1823,2026-02-08,Los Olivos,Vidrio,9.44,49,62,2,4.94,Mantenimiento
1824,2026-06-29,Carabayllo,Orgánico,11.36,77,83,5,2.39,Mantenimiento
1825,2025-04-29,Carabayllo,Orgánico,16.35,23,93,2,4.65,Operativo
1826,2026-05-10,Ancón,Papel y Cartón,3.55,24,53,3,22.74,Operativo
1827,2024-11-14,Los Olivos,Papel y Cartón,5.57,77,35,1,32.21,Operativo
1828,2025-06-11,Ancón,Peligroso,14.27,39,83,5,3.66,Mantenimiento
1829,2026-05-02,Santa Rosa,Metal,19.98,60,27,2,32.18,Operativo
1830,2025-11-29,Los Olivos,Metal,3.41,44,96,3,27.45,Operativo
1831,2025-10-31,Santa Rosa,Orgánico,18.71,66,28,3,24.65,Operativo
1832,2026-03-19,San Martín de Porres,Metal,12.95,66,61,4,26.83,Operativo
1833,2024-12-14,Los Olivos,Papel y Cartón,18.5,21,31,0,8.61,Mantenimiento
1834,2024-12-11,Independencia,Vidrio,18.63,33,78,0,12.23,Operativo
1835,2026-03-27,Los Olivos,Vidrio,18.79,35,31,4,11.67,Operativo
1836,2025-07-18,Comas,Papel y Cartón,13.05,45,52,1,7.83,Operativo
1837,2025-08-12,Santa Rosa,Orgánico,5.93,51,70,0,34.7,Operativo
1838,2026-02-26,Independencia,Vidrio,2.15,60,42,0,23.34,Operativo
1839,2026-05-24,Santa Rosa,Orgánico,15.97,45,97,3,15.6,Operativo
1840,2025-12-30,Puente Piedra,Vidrio,4.61,53,87,3,23.99,Mantenimiento
1841,2026-05-15,Independencia,Papel y Cartón,10.9,76,92,5,23.47,Operativo
1842,2025-03-26,Ancón,Metal,15.73,70,38,4,33.39,Operativo
1843,2024-12-19,Los Olivos,Peligroso,18.85,74,86,4,11.42,Operativo
1844,2025-01-29,Puente Piedra,Peligroso,8.56,40,57,5,26.97,Operativo
1845,2026-04-27,Puente Piedra,Plástico,10.53,79,70,5,21.52,Operativo
1846,2025-07-07,Comas,Peligroso,13.02,27,53,2,23.55,Operativo
1847,2024-10-23,Santa Rosa,Papel y Cartón,5.06,46,74,3,16.57,Operativo
1848,2026-05-23,Independencia,Peligroso,7.53,67,20,0,13.88,Mantenimiento
1849,2025-06-05,Comas,Peligroso,9.53,25,89,4,15.26,Operativo
1850,2026-07-03,Santa Rosa,Papel y Cartón,16.31,26,54,5,31.02,Operativo
1851,2024-10-27,Comas,Vidrio,18.44,76,90,2,32.74,Operativo
1852,2026-05-02,Comas,Orgánico,16.3,50,56,2,32.51,Operativo
1853,2026-03-02,Puente Piedra,Papel y Cartón,9.6,34,83,1,23.56,Operativo
1854,2025-07-06,Comas,Peligroso,15.05,48,23,1,21.48,Operativo
1855,2024-12-19,San Martín de Porres,Plástico,14.02,76,50,3,20.58,Operativo
1856,2025-08-06,San Martín de Porres,Peligroso,9.05,70,35,2,7.84,Mantenimiento
1857,2025-10-23,Comas,Metal,3.97,56,25,5,10.27,Mantenimiento
1858,2025-12-29,Independencia,Plástico,19.88,58,94,2,12.26,Operativo
1859,2024-08-30,Carabayllo,Vidrio,4.51,65,71,1,10.34,Operativo
1860,2025-12-13,Independencia,Vidrio,16.76,69,38,2,10.93,Operativo
1861,2025-03-10,Puente Piedra,Peligroso,4.43,53,92,4,26.55,Mantenimiento
1862,2026-03-09,San Martín de Porres,Plástico,16.27,63,70,4,4.92,Operativo
1863,2025-02-22,Ancón,Metal,10.2,59,97,1,16.17,Operativo
1864,2026-06-15,Los Olivos,Papel y Cartón,7.99,27,40,5,31.13,Operativo
1865,2025-04-23,Comas,Peligroso,12.92,64,72,3,7.99,Mantenimiento
1866,2026-04-22,Los Olivos,Orgánico,6.25,69,76,2,14.15,Operativo
1867,2026-05-14,Carabayllo,Vidrio,4.54,62,54,2,7.53,Operativo
1868,2025-08-04,Independencia,Peligroso,13.22,75,77,5,12.0,Operativo
1869,2024-10-30,Independencia,Peligroso,16.13,71,30,5,32.15,Operativo
1870,2025-10-22,Independencia,Peligroso,15.64,64,94,4,28.58,Operativo
1871,2026-02-26,Los Olivos,Papel y Cartón,7.42,57,77,3,2.85,Mantenimiento
1872,2025-10-09,Ancón,Papel y Cartón,17.74,29,59,1,31.74,Operativo
1873,2026-03-22,San Martín de Porres,Vidrio,17.13,44,51,1,32.3,Operativo
1874,2024-08-21,Los Olivos,Peligroso,2.38,20,28,2,31.6,Operativo
1875,2025-01-05,Puente Piedra,Plástico,12.76,23,58,2,17.86,Mantenimiento
1876,2026-02-28,Ancón,Papel y Cartón,3.08,56,85,2,33.83,Operativo
1877,2026-01-10,Puente Piedra,Vidrio,6.98,73,97,0,13.23,Operativo
1878,2025-03-18,Comas,Peligroso,16.89,55,35,0,22.43,Operativo
1879,2025-08-17,Comas,Peligroso,3.11,46,26,2,3.99,Operativo
1880,2025-06-08,Puente Piedra,Orgánico,15.89,72,85,2,26.99,Operativo
1881,2025-06-11,Puente Piedra,Vidrio,14.44,79,83,4,31.08,Operativo
1882,2026-07-10,Comas,Peligroso,17.54,57,38,2,34.43,Operativo
1883,2025-06-09,Santa Rosa,Plástico,6.95,78,36,1,9.19,Operativo
1884,2026-06-01,Carabayllo,Vidrio,4.27,39,30,2,28.77,Mantenimiento
1885,2025-06-10,Santa Rosa,Papel y Cartón,17.83,68,88,0,34.83,Operativo
1886,2025-11-05,Comas,Vidrio,3.96,36,75,2,33.53,Operativo
1887,2025-05-19,Carabayllo,Peligroso,3.24,58,25,4,18.62,Operativo
1888,2025-05-06,Los Olivos,Orgánico,14.81,39,30,3,12.41,Operativo
1889,2025-03-21,Puente Piedra,Vidrio,15.18,48,77,1,22.14,Operativo
1890,2024-08-16,Ancón,Vidrio,4.92,57,41,1,15.98,Operativo
1891,2024-07-17,Ancón,Papel y Cartón,7.2,65,32,0,18.86,Operativo
1892,2025-09-10,Puente Piedra,Peligroso,15.99,78,79,0,24.87,Operativo
1893,2025-02-17,Santa Rosa,Vidrio,18.82,40,69,3,16.91,Operativo
1894,2024-12-25,Carabayllo,Orgánico,14.61,71,26,2,13.17,Operativo
1895,2025-06-15,Puente Piedra,Vidrio,13.31,72,33,3,4.63,Operativo
1896,2025-07-15,Santa Rosa,Orgánico,12.37,50,97,5,13.59,Operativo
1897,2024-08-21,Independencia,Vidrio,10.28,61,48,5,26.03,Operativo
1898,2025-07-18,Puente Piedra,Orgánico,7.59,35,45,5,21.92,Operativo
1899,2024-12-20,Ancón,Plástico,2.93,45,97,0,25.93,Mantenimiento
1900,2026-04-06,Carabayllo,Orgánico,14.32,65,91,0,29.29,Operativo
1901,2026-06-04,Independencia,Vidrio,16.95,46,52,0,11.69,Mantenimiento
1902,2025-12-11,Los Olivos,Plástico,7.56,51,86,3,19.27,Operativo
1903,2024-08-21,Los Olivos,Vidrio,15.04,43,51,0,32.89,Operativo
1904,2025-09-05,Comas,Orgánico,7.48,21,86,3,6.29,Operativo
1905,2026-06-28,Santa Rosa,Papel y Cartón,12.12,42,53,0,17.79,Operativo
1906,2024-12-20,Los Olivos,Plástico,11.33,69,97,4,12.83,Operativo
1907,2025-06-07,Santa Rosa,Metal,17.09,43,31,5,15.66,Operativo
1908,2026-01-12,Independencia,Metal,7.3,25,33,0,12.91,Operativo
1909,2026-04-06,Puente Piedra,Vidrio,13.27,52,54,3,22.14,Operativo
